iteration,killed_h_squish,killed_in_squish,killed_zombie,skipped_in,saved_h,saved_in,killed_z,killed_c,saved_z,saved_c 
8121,2,2,0,1,5,1,12,0,0,0
8122,1,12,0,0,4,1,12,0,0,0
8123,1,5,2,1,3,1,11,0,1,0
8124,1,4,0,0,4,1,8,0,0,0
8125,2,8,0,0,8,0,6,0,0,0
8126,2,11,0,0,3,1,5,0,1,0
8127,3,11,0,1,5,1,16,0,0,0
8128,1,9,0,1,3,1,5,0,1,0
8129,0,15,0,0,4,0,12,0,0,0
8130,0,10,0,0,3,1,7,0,0,0
8131,5,7,0,0,4,0,9,0,0,0
8132,1,9,0,0,3,1,11,0,0,0
8133,0,10,0,0,4,0,8,0,1,0
8134,3,13,0,0,4,0,9,0,0,0
8135,0,3,0,0,2,4,9,0,0,0
8136,0,7,0,0,4,0,7,0,0,0
8137,4,9,0,0,7,0,17,0,0,0
8138,2,9,0,0,4,0,10,0,0,0
8139,0,6,0,0,6,1,11,0,0,0
8140,0,12,1,0,3,2,6,0,2,0
8141,2,13,0,0,7,0,8,0,0,0
8142,1,6,0,1,4,0,9,0,0,0
8143,0,5,0,0,5,2,4,0,0,0
8144,3,14,0,1,5,1,14,0,0,0
8145,5,5,0,0,3,1,9,0,0,0
8146,0,9,0,0,7,0,9,0,1,0
8147,1,10,0,2,6,0,6,0,1,0
8148,1,16,0,0,4,1,11,0,0,0
8149,1,4,0,1,0,1,6,0,0,0
8150,0,7,0,0,6,1,7,0,0,0
8151,1,9,2,1,2,1,13,0,2,0
8152,2,9,2,0,5,0,8,0,1,0
8153,1,10,0,0,4,0,13,0,1,0
8154,3,6,0,1,3,1,9,0,0,0
8155,0,9,0,1,7,1,9,0,0,0
8156,0,11,0,0,2,1,16,0,0,0
8157,0,14,3,0,1,2,9,0,2,0
8158,2,13,1,0,5,2,8,0,1,0
8159,1,8,0,0,5,0,10,0,0,0
8160,1,12,0,0,2,1,8,0,1,0
8161,0,5,0,0,5,2,8,0,0,0
8162,1,12,0,1,6,0,9,0,0,0
8163,0,5,0,0,4,1,6,0,0,0
8164,1,6,0,1,6,1,6,0,0,0
8165,0,7,1,0,5,1,13,0,1,0
8166,1,6,0,0,5,0,7,0,0,0
8167,1,2,0,0,7,0,6,0,0,0
8168,3,5,0,0,8,1,10,0,0,0
8169,2,15,0,1,4,2,15,0,1,0
8170,0,8,0,0,5,1,7,0,0,0
8171,1,3,0,1,6,0,2,0,0,0
8172,2,14,0,0,5,3,7,0,0,0
8173,0,8,0,0,3,1,8,0,0,0
8174,2,11,0,0,3,1,11,0,0,0
8175,0,16,2,0,5,1,4,0,2,0
8176,0,4,0,0,4,4,1,0,0,0
8177,3,13,0,0,3,0,8,0,1,0
8178,2,7,1,1,3,1,15,0,3,0
8179,1,12,0,0,3,1,11,0,0,0
8180,1,9,0,0,4,2,9,0,0,0
8181,1,14,0,0,5,1,15,0,1,0
8182,0,3,0,0,7,0,1,0,0,0
8183,2,8,1,0,5,0,11,0,2,0
8184,1,11,1,0,3,2,9,0,1,0
8185,1,5,0,0,7,1,7,0,0,0
8186,1,14,0,0,5,1,9,0,1,0
8187,0,7,0,0,7,0,9,0,0,0
8188,1,11,1,1,4,1,6,0,2,0
8189,1,7,0,0,6,1,10,0,0,0
8190,3,14,0,1,4,1,23,0,1,0
8191,3,6,0,0,6,1,18,0,0,0
8192,0,5,0,0,3,3,6,0,0,0
8193,1,4,0,0,6,0,9,0,1,0
8194,2,10,0,0,5,2,15,0,0,0
8195,1,9,1,1,4,0,15,0,2,0
8196,1,5,0,0,6,0,4,0,0,0
8197,1,6,0,1,7,1,6,0,0,0
8198,1,11,0,0,2,2,14,0,1,0
8199,2,17,0,0,5,1,14,0,0,0
8200,2,13,0,0,7,1,9,0,0,0
8201,0,9,1,0,3,1,8,0,1,0
8202,2,9,0,0,4,1,4,0,0,0
8203,5,6,0,0,5,0,7,0,0,0
8204,2,12,3,0,3,0,8,0,1,0
8205,1,13,2,0,3,2,10,0,1,0
8206,4,8,0,0,2,1,10,0,0,0
8207,2,16,0,0,6,0,12,0,0,0
8208,3,18,0,0,5,1,12,0,0,0
8209,0,7,0,0,4,2,4,0,0,0
8210,0,8,0,0,6,2,6,0,1,0
8211,1,5,0,1,2,1,5,0,1,0
8212,2,20,0,1,4,1,8,0,0,0
8213,0,8,0,1,2,2,5,0,0,0
8214,3,8,0,3,5,2,7,0,0,0
8215,0,9,0,2,3,3,10,0,0,0
8216,4,11,0,1,5,2,11,0,0,0
8217,5,10,0,1,6,1,8,0,0,0
8218,4,8,1,0,6,0,9,0,1,0
8219,2,10,0,0,3,1,6,0,0,0
8220,1,8,0,1,4,1,10,0,0,0
8221,1,9,0,0,4,3,3,0,0,0
8222,5,6,0,0,5,0,10,0,0,0
8223,2,6,1,0,5,1,11,0,1,0
8224,0,14,0,0,4,1,8,0,0,0
8225,2,7,3,0,3,0,12,0,2,0
8226,1,16,0,0,2,1,8,0,0,0
8227,2,15,0,0,5,1,11,0,0,0
8228,2,14,0,0,3,0,17,0,2,0
8229,1,16,0,0,3,0,10,0,0,0
8230,0,16,0,1,6,0,9,0,0,0
8231,0,11,0,1,3,2,4,0,0,0
8232,1,12,0,0,6,0,14,0,0,0
8233,1,14,0,0,2,2,8,0,0,0
8234,1,3,0,0,4,2,4,0,1,0
8235,2,13,0,0,4,1,3,0,0,0
8236,0,6,0,0,2,2,7,0,0,0
8237,2,6,0,0,4,2,10,0,0,0
8238,0,14,0,0,5,1,5,0,0,0
8239,0,7,0,0,4,1,4,0,1,0
8240,2,11,0,0,2,0,14,0,0,0
8241,0,9,0,1,3,1,7,0,0,0
8242,0,12,0,0,2,1,6,0,1,0
8243,0,10,0,0,6,1,9,0,0,0
8244,2,9,1,1,2,0,21,0,2,0
8245,0,7,0,0,7,0,7,0,0,0
8246,4,7,0,0,3,1,7,0,1,0
8247,4,11,0,2,5,1,12,0,0,0
8248,2,14,0,1,5,2,5,0,0,0
8249,0,5,0,1,4,0,8,0,0,0
8250,1,18,0,0,3,1,23,0,0,0
8251,2,2,0,0,3,2,5,0,1,0
8252,2,6,0,1,6,2,5,0,0,0
8253,2,5,0,0,2,1,13,0,0,0
8254,1,12,0,0,5,1,11,0,1,0
8255,1,5,0,0,3,3,4,0,0,0
8256,1,10,0,0,8,0,9,0,0,0
8257,0,5,0,0,6,0,4,0,0,0
8258,3,9,1,1,4,2,8,0,1,0
8259,0,13,0,0,4,4,8,0,0,0
8260,3,14,1,1,4,0,7,0,2,0
8261,0,4,1,0,5,1,8,0,1,0
8262,1,11,1,1,5,0,7,0,1,0
8263,2,14,1,0,4,0,11,0,1,0
8264,1,9,2,1,7,0,13,0,1,0
8265,1,9,1,0,6,0,5,0,2,0
8266,0,13,0,1,2,1,9,0,1,0
8267,1,10,0,0,4,0,7,0,2,0
8268,1,6,4,0,3,0,8,0,3,0
8269,4,18,0,1,3,2,7,0,1,0
8270,3,6,0,1,5,1,7,0,0,0
8271,0,4,0,0,4,1,7,0,0,0
8272,1,9,0,1,3,0,8,0,1,0
8273,2,5,2,1,2,0,5,0,3,0
8274,0,11,0,0,2,1,13,0,1,0
8275,0,5,0,0,4,1,8,0,0,0
8276,1,11,2,0,3,0,14,0,2,0
8277,1,7,1,0,5,0,10,0,1,0
8278,0,6,0,0,3,1,9,0,1,0
8279,1,13,2,1,6,0,9,0,1,0
8280,1,9,0,0,6,1,11,0,0,0
8281,3,13,1,1,5,0,8,0,1,0
8282,1,7,0,0,4,2,8,0,0,0
8283,7,16,0,0,3,2,16,0,0,0
8284,1,11,0,0,1,2,6,0,1,0
8285,3,11,0,0,4,1,25,0,0,0
8286,2,8,1,0,5,1,13,0,1,0
8287,0,10,0,0,5,1,11,0,0,0
8288,2,11,0,0,6,1,6,0,0,0
8289,2,15,0,0,4,1,13,0,1,0
8290,2,9,0,3,5,1,13,0,0,0
8291,1,19,1,0,3,1,10,0,1,0
8292,1,6,0,0,4,2,9,0,0,0
8293,0,4,0,1,6,0,3,0,0,0
8294,0,10,0,1,6,0,12,0,0,0
8295,2,9,0,0,7,1,10,0,0,0
8296,2,11,0,0,3,3,14,0,0,0
8297,0,5,0,0,5,1,12,0,0,0
8298,1,10,0,0,6,1,6,0,0,0
8299,0,5,0,0,6,0,4,0,0,0
8300,2,11,0,0,3,2,14,0,1,0
8301,1,11,0,0,4,1,6,0,1,0
8302,1,7,0,0,4,0,10,0,1,0
8303,2,3,0,0,4,2,1,0,0,0
8304,1,7,0,0,7,2,5,0,0,0
8305,1,11,0,0,6,1,4,0,0,0
8306,0,13,0,1,6,0,14,0,0,0
8307,1,15,0,1,3,3,17,0,0,0
8308,1,14,0,0,5,1,15,0,1,0
8309,0,2,0,0,4,0,1,0,0,0
8310,3,16,0,1,4,1,15,0,0,0
8311,2,18,0,0,5,0,13,0,0,0
8312,1,6,0,0,5,2,13,0,0,0
8313,4,6,0,1,4,0,10,0,0,0
8314,2,13,0,0,5,0,16,0,0,0
8315,1,17,0,1,2,1,6,0,0,0
8316,0,18,0,0,6,1,6,0,0,0
8317,2,13,0,0,5,1,13,0,1,0
8318,0,5,0,0,3,3,10,0,0,0
8319,0,8,0,1,5,0,4,0,0,0
8320,0,9,0,0,3,0,11,0,1,0
8321,3,10,0,0,8,0,4,0,0,0
8322,0,4,0,0,4,1,8,0,0,0
8323,2,16,0,0,5,1,12,0,0,0
8324,3,8,0,0,5,0,4,0,0,0
8325,1,5,0,0,2,1,4,0,0,0
8326,3,16,0,2,4,0,11,0,1,0
8327,1,6,0,0,3,1,8,0,1,0
8328,0,7,0,0,5,1,14,0,1,0
8329,1,8,0,0,8,0,9,0,1,0
8330,3,11,0,0,3,2,19,0,0,0
8331,0,5,0,0,3,2,3,0,0,0
8332,0,6,0,1,3,1,7,0,0,0
8333,1,9,0,0,4,0,13,0,0,0
8334,1,16,0,0,5,1,12,0,0,0
8335,1,6,0,0,4,3,1,0,0,0
8336,4,6,2,0,1,2,11,0,3,0
8337,1,10,5,0,2,1,7,0,1,0
8338,2,6,0,1,7,1,9,0,0,0
8339,2,4,0,0,5,3,6,0,0,0
8340,0,13,0,1,5,1,11,0,1,0
8341,0,8,0,0,5,2,5,0,0,0
8342,0,10,0,0,4,1,6,0,0,0
8343,0,14,0,1,6,1,13,0,0,0
8344,2,8,0,0,4,0,8,0,1,0
8345,4,23,1,1,1,1,9,0,1,0
8346,3,13,4,1,1,1,15,0,4,0
8347,0,4,3,0,3,0,6,0,2,0
8348,0,7,0,0,7,0,10,0,0,0
8349,1,9,1,0,5,2,5,0,1,0
8350,2,10,0,2,4,1,9,0,1,0
8351,1,12,0,0,5,2,9,0,0,0
8352,1,3,0,0,3,1,10,0,0,0
8353,0,13,0,0,6,1,1,0,0,0
8354,0,6,0,0,7,2,5,0,0,0
8355,2,10,0,0,6,0,9,0,1,0
8356,1,8,0,0,2,1,9,0,0,0
8357,4,19,0,2,4,0,13,0,0,0
8358,1,3,0,0,3,1,3,0,1,0
8359,0,15,1,0,3,2,11,0,1,0
8360,1,10,0,1,8,0,10,0,0,0
8361,6,12,1,0,4,0,15,0,1,0
8362,4,5,0,1,4,3,9,0,0,0
8363,4,9,0,1,4,0,8,0,0,0
8364,0,9,0,1,1,0,6,0,0,0
8365,0,4,0,0,5,0,11,0,0,0
8366,0,1,0,0,2,1,6,0,0,0
8367,2,6,0,0,7,0,10,0,0,0
8368,0,5,0,0,4,1,7,0,0,0
8369,1,5,0,0,6,0,6,0,0,0
8370,1,7,0,0,1,1,10,0,3,0
8371,2,14,0,0,4,0,8,0,0,0
8372,3,10,0,1,5,0,7,0,0,0
8373,0,7,2,0,2,3,11,0,1,0
8374,2,8,1,0,3,2,11,0,2,0
8375,1,16,0,0,5,0,7,0,0,0
8376,1,13,1,2,2,2,7,0,1,0
8377,0,9,2,0,4,1,6,0,2,0
8378,2,13,0,0,6,1,12,0,0,0
8379,5,19,0,0,3,1,17,0,1,0
8380,3,21,1,0,4,1,18,0,2,0
8381,1,11,0,0,3,2,14,0,1,0
8382,1,11,0,2,4,0,6,0,0,0
8383,1,6,0,0,3,1,5,0,0,0
8384,3,7,0,0,4,1,8,0,0,0
8385,4,6,0,1,4,0,14,0,0,0
8386,3,5,0,0,6,2,8,0,1,0
8387,0,5,0,0,1,0,12,0,1,0
8388,2,6,2,0,5,0,10,0,1,0
8389,0,7,0,0,5,0,12,0,0,0
8390,2,9,0,0,3,1,9,0,0,0
8391,1,9,2,0,3,1,16,0,2,0
8392,1,17,0,1,4,1,21,0,0,0
8393,1,7,0,0,1,1,5,0,0,0
8394,1,2,0,0,6,0,5,0,1,0
8395,2,10,0,0,3,1,6,0,0,0
8396,0,10,3,0,1,2,8,0,2,0
8397,0,16,1,0,6,1,7,0,2,0
8398,0,6,0,1,2,2,7,0,1,0
8399,3,7,0,0,5,1,8,0,0,0
8400,1,11,1,0,7,0,6,0,1,0
8401,1,15,0,0,4,1,17,0,1,0
8402,2,10,0,1,6,1,7,0,0,0
8403,4,11,1,0,3,1,18,0,1,0
8404,2,15,1,1,3,0,19,0,1,0
8405,1,4,0,0,4,2,13,0,0,0
8406,1,5,0,0,5,0,6,0,0,0
8407,1,5,0,0,3,1,12,0,1,0
8408,0,10,0,1,7,0,6,0,0,0
8409,4,15,0,0,6,1,15,0,0,0
8410,0,12,0,0,5,0,6,0,0,0
8411,1,16,0,0,1,2,7,0,0,0
8412,1,8,0,2,7,0,9,0,0,0
8413,2,13,1,2,2,2,10,0,1,0
8414,3,23,0,0,4,1,25,0,0,0
8415,0,10,0,0,7,0,11,0,0,0
8416,4,15,0,1,6,0,3,0,1,0
8417,4,11,0,0,6,0,12,0,1,0
8418,2,13,2,0,2,0,17,0,2,0
8419,1,10,1,0,4,1,4,0,3,0
8420,1,9,0,1,5,0,10,0,0,0
8421,1,10,0,0,5,2,5,0,0,0
8422,4,15,3,0,2,0,9,0,1,0
8423,1,7,0,0,5,0,5,0,0,0
8424,0,6,0,1,4,1,7,0,0,0
8425,1,5,0,0,4,1,12,0,0,0
8426,3,10,0,0,2,2,8,0,0,0
8427,3,9,0,1,6,2,8,0,0,0
8428,2,10,2,0,4,2,5,0,1,0
8429,1,11,1,0,5,0,16,0,1,0
8430,1,16,0,0,4,0,10,0,3,0
8431,2,9,0,1,5,0,12,0,0,0
8432,0,8,0,0,5,0,4,0,0,0
8433,0,4,0,0,6,1,4,0,0,0
8434,0,5,0,0,7,0,5,0,0,0
8435,1,6,0,0,5,2,9,0,0,0
8436,2,4,0,0,2,1,10,0,2,0
8437,3,6,0,0,6,1,15,0,0,0
8438,2,6,0,0,4,1,7,0,0,0
8439,1,14,0,0,4,2,15,0,0,0
8440,1,2,0,0,4,0,3,0,0,0
8441,3,14,0,0,3,0,12,0,2,0
8442,0,9,0,0,6,0,5,0,0,0
8443,0,12,0,0,7,0,5,0,0,0
8444,0,8,3,0,2,0,12,0,2,0
8445,2,3,0,0,6,0,15,0,0,0
8446,0,7,0,0,6,0,5,0,0,0
8447,0,13,0,0,5,1,11,0,0,0
8448,0,8,0,1,6,2,8,0,0,0
8449,2,8,0,1,3,0,10,0,0,0
8450,1,11,2,1,3,2,6,0,1,0
8451,2,10,0,0,3,4,9,0,1,0
8452,2,10,0,0,5,1,9,0,0,0
8453,1,5,0,0,4,0,8,0,1,0
8454,0,19,0,0,4,0,18,0,1,0
8455,1,6,1,1,6,0,6,0,1,0
8456,4,5,0,0,4,1,9,0,0,0
8457,0,7,0,0,3,3,5,0,0,0
8458,3,14,0,0,5,1,13,0,0,0
8459,1,8,0,0,4,0,9,0,1,0
8460,2,9,0,0,5,3,10,0,0,0
8461,0,18,0,0,4,1,17,0,0,0
8462,0,8,0,1,8,0,10,0,0,0
8463,0,4,0,0,6,0,5,0,0,0
8464,3,18,0,1,5,1,12,0,0,0
8465,2,3,0,0,7,0,9,0,1,0
8466,0,15,3,0,2,0,15,0,1,0
8467,1,8,0,0,4,1,9,0,0,0
8468,0,10,0,1,4,0,8,0,1,0
8469,6,12,0,1,6,1,9,0,0,0
8470,1,7,2,0,5,0,6,0,1,0
8471,3,10,2,1,4,1,5,0,2,0
8472,3,1,0,0,5,0,5,0,1,0
8473,4,18,2,0,4,1,12,0,1,0
8474,1,6,0,0,5,1,5,0,0,0
8475,1,14,3,0,2,0,8,0,3,0
8476,1,3,0,0,6,0,3,0,0,0
8477,1,13,0,0,3,1,13,0,0,0
8478,0,7,0,0,5,0,2,0,1,0
8479,3,6,2,0,4,0,7,0,1,0
8480,2,7,2,1,2,1,9,0,3,0
8481,1,10,0,0,5,1,10,0,0,0
8482,0,13,3,0,5,0,11,0,2,0
8483,0,3,1,0,4,2,8,0,2,0
8484,0,7,0,0,5,0,5,0,0,0
8485,0,5,0,1,7,2,7,0,0,0
8486,1,5,0,1,3,1,6,0,1,0
8487,1,9,0,0,4,1,8,0,0,0
8488,1,10,0,0,3,1,12,0,0,0
8489,1,12,3,0,1,1,17,0,2,0
8490,0,10,1,0,6,1,10,0,1,0
8491,1,13,0,0,6,2,10,0,0,0
8492,1,14,0,1,5,1,14,0,0,0
8493,1,9,1,1,4,0,11,0,1,0
8494,1,4,0,0,5,2,5,0,1,0
8495,1,8,0,1,5,0,5,0,2,0
8496,3,21,0,1,2,2,22,0,2,0
8497,1,14,0,0,5,1,7,0,0,0
8498,1,6,0,0,4,1,15,0,0,0
8499,3,12,0,0,3,1,9,0,0,0
8500,0,14,0,0,6,1,6,0,0,0
8501,0,9,2,0,3,1,5,0,2,0
8502,2,9,0,0,7,1,7,0,1,0
8503,2,9,3,1,4,0,10,0,1,0
8504,1,10,0,0,4,0,15,0,0,0
8505,0,9,0,1,5,0,3,0,0,0
8506,1,14,1,1,4,0,17,0,1,0
8507,2,7,0,0,4,3,7,0,0,0
8508,6,14,0,0,5,0,11,0,0,0
8509,1,7,0,1,4,0,10,0,0,0
8510,2,10,0,0,4,2,9,0,1,0
8511,0,11,0,0,6,0,16,0,1,0
8512,2,13,0,0,3,0,6,0,1,0
8513,0,9,0,0,3,2,6,0,0,0
8514,1,19,0,2,4,1,13,0,0,0
8515,4,7,0,0,3,0,13,0,0,0
8516,1,3,0,0,3,1,10,0,0,0
8517,3,10,0,1,6,1,14,0,0,0
8518,1,11,0,1,3,1,5,0,1,0
8519,0,4,0,0,6,1,8,0,0,0
8520,2,10,0,1,4,2,7,0,0,0
8521,0,6,0,0,3,1,9,0,0,0
8522,1,11,2,1,3,0,15,0,1,0
8523,2,4,0,0,5,1,7,0,0,0
8524,2,0,0,1,7,1,8,0,0,0
8525,2,6,0,1,4,2,8,0,0,0
8526,1,13,0,0,6,2,10,0,0,0
8527,1,10,0,0,5,1,8,0,0,0
8528,0,10,0,0,5,0,3,0,0,0
8529,1,8,0,0,4,0,8,0,0,0
8530,3,10,0,0,3,2,9,0,1,0
8531,1,7,0,0,3,1,5,0,1,0
8532,0,11,0,1,3,1,7,0,0,0
8533,1,9,2,2,4,0,6,0,1,0
8534,2,7,0,0,8,0,13,0,0,0
8535,1,9,0,0,8,0,8,0,0,0
8536,1,14,0,0,6,1,9,0,0,0
8537,3,8,0,0,6,0,6,0,1,0
8538,3,5,0,0,5,1,9,0,1,0
8539,0,14,2,1,3,1,19,0,1,0
8540,1,7,0,0,4,0,4,0,0,0
8541,1,11,0,0,7,0,6,0,1,0
8542,2,12,0,0,5,1,14,0,0,0
8543,0,7,0,1,4,0,7,0,3,0
8544,1,11,1,0,4,1,9,0,1,0
8545,0,10,0,0,4,1,13,0,0,0
8546,0,11,0,1,6,0,7,0,0,0
8547,1,23,1,0,4,0,24,0,2,0
8548,0,7,2,0,3,0,11,0,3,0
8549,2,7,0,0,5,0,9,0,0,0
8550,2,12,1,3,3,1,10,0,1,0
8551,2,13,0,1,6,1,9,0,0,0
8552,1,13,0,1,5,1,10,0,0,0
8553,1,12,0,0,5,1,11,0,2,0
8554,0,13,0,0,6,0,4,0,1,0
8555,0,7,0,0,6,1,5,0,1,0
8556,2,7,0,0,2,2,9,0,0,0
8557,3,10,1,0,4,0,8,0,2,0
8558,1,17,2,0,3,0,10,0,3,0
8559,0,4,0,0,4,3,6,0,0,0
8560,0,5,0,0,8,1,13,0,0,0
8561,0,6,0,0,8,1,4,0,0,0
8562,0,5,2,1,3,2,4,0,2,0
8563,1,6,0,0,4,2,5,0,0,0
8564,0,8,0,0,3,2,3,0,1,0
8565,1,18,0,0,1,3,5,0,0,0
8566,0,19,0,0,6,0,12,0,0,0
8567,3,15,0,1,2,3,13,0,0,0
8568,1,8,0,0,1,0,9,0,0,0
8569,1,10,0,2,3,0,8,0,4,0
8570,1,12,2,0,4,1,8,0,1,0
8571,1,10,0,0,5,0,9,0,0,0
8572,1,9,0,0,5,2,4,0,0,0
8573,2,12,1,1,3,0,10,0,1,0
8574,1,8,5,0,6,1,7,0,1,0
8575,2,9,0,1,6,1,6,0,0,0
8576,3,9,0,1,4,0,8,0,0,0
8577,1,9,0,0,6,2,5,0,1,0
8578,1,13,0,0,6,0,4,0,0,0
8579,1,9,0,1,5,0,20,0,1,0
8580,1,8,1,0,5,1,9,0,1,0
8581,0,8,0,0,4,0,9,0,0,0
8582,2,13,0,0,5,1,18,0,0,0
8583,5,8,0,1,6,0,8,0,1,0
8584,2,11,2,0,3,2,10,0,3,0
8585,1,8,1,0,3,0,8,0,1,0
8586,1,26,0,1,3,2,15,0,0,0
8587,1,17,0,2,3,0,14,0,0,0
8588,1,10,0,0,1,2,7,0,1,0
8589,1,7,0,0,4,1,6,0,0,0
8590,3,20,0,0,1,1,16,0,3,0
8591,2,13,0,2,6,1,6,0,0,0
8592,1,4,2,0,0,0,7,0,1,0
8593,0,12,0,0,2,3,18,0,0,0
8594,2,9,0,0,5,0,10,0,0,0
8595,3,16,0,1,5,0,7,0,1,0
8596,3,11,0,2,3,1,7,0,2,0
8597,2,6,0,0,4,2,4,0,0,0
8598,3,15,1,0,4,1,6,0,2,0
8599,0,15,1,0,2,2,12,0,2,0
8600,2,9,0,0,5,1,6,0,0,0
8601,1,12,3,0,5,0,2,0,1,0
8602,1,5,0,0,6,0,12,0,0,0
8603,4,12,2,1,3,0,8,0,2,0
8604,2,7,0,0,4,1,1,0,2,0
8605,1,5,0,0,4,1,9,0,2,0
8606,1,15,1,0,1,2,11,0,1,0
8607,1,16,0,0,6,1,9,0,0,0
8608,3,14,1,0,4,1,8,0,1,0
8609,0,14,0,0,7,0,10,0,0,0
8610,3,8,0,0,6,0,5,0,1,0
8611,0,17,0,0,1,3,17,0,0,0
8612,3,14,0,0,4,1,6,0,0,0
8613,3,11,0,1,5,1,9,0,0,0
8614,1,4,0,0,7,1,5,0,0,0
8615,0,7,0,0,4,3,10,0,1,0
8616,1,8,0,0,5,0,9,0,0,0
8617,2,16,1,0,5,1,6,0,1,0
8618,1,13,1,0,4,1,11,0,1,0
8619,2,13,0,0,6,0,15,0,0,0
8620,0,5,0,0,7,0,11,0,1,0
8621,1,6,0,0,5,1,6,0,0,0
8622,0,13,2,2,6,0,14,0,2,0
8623,3,15,0,0,4,2,9,0,1,0
8624,1,12,1,1,4,1,9,0,1,0
8625,0,11,0,1,4,1,4,0,0,0
8626,3,14,1,0,4,0,10,0,1,0
8627,3,8,0,0,4,2,17,0,0,0
8628,2,9,0,0,5,2,10,0,0,0
8629,1,7,0,1,3,3,10,0,0,0
8630,4,8,0,1,8,0,5,0,0,0
8631,2,9,0,1,4,1,4,0,0,0
8632,0,10,0,1,2,2,2,0,1,0
8633,0,7,0,0,6,0,2,0,0,0
8634,5,10,0,1,5,0,20,0,0,0
8635,1,11,1,2,4,0,18,0,1,0
8636,1,8,0,0,7,1,4,0,0,0
8637,0,9,0,0,6,2,12,0,0,0
8638,0,10,0,0,5,1,2,0,0,0
8639,1,11,0,1,8,0,6,0,0,0
8640,0,15,0,0,7,0,10,0,0,0
8641,0,11,0,0,4,1,10,0,0,0
8642,3,9,1,0,5,1,12,0,1,0
8643,2,14,0,2,5,0,14,0,2,0
8644,2,12,0,0,4,1,16,0,1,0
8645,4,14,0,0,5,0,15,0,0,0
8646,3,13,0,0,4,2,20,0,0,0
8647,1,17,0,0,5,2,12,0,0,0
8648,2,5,0,0,3,3,6,0,0,0
8649,5,12,1,0,4,0,28,0,1,0
8650,1,14,0,0,7,1,7,0,0,0
8651,1,8,0,1,3,3,5,0,0,0
8652,2,8,0,0,7,0,11,0,1,0
8653,0,11,0,0,5,1,16,0,0,0
8654,0,8,2,0,4,0,9,0,1,0
8655,1,6,0,1,5,0,8,0,1,0
8656,2,12,1,0,1,1,13,0,4,0
8657,2,10,0,0,6,1,12,0,0,0
8658,3,17,0,3,0,2,13,0,2,0
8659,0,9,0,0,8,0,12,0,0,0
8660,1,8,0,0,5,1,7,0,1,0
8661,1,11,0,0,4,0,9,0,0,0
8662,0,10,0,0,3,0,6,0,0,0
8663,1,16,1,0,2,3,7,0,2,0
8664,1,5,0,0,7,0,7,0,0,0
8665,1,18,0,0,4,1,17,0,0,0
8666,1,2,0,0,6,0,5,0,0,0
8667,1,19,1,0,1,0,13,0,3,0
8668,1,6,0,0,8,0,3,0,0,0
8669,2,8,1,0,3,0,5,0,1,0
8670,1,9,0,0,6,1,12,0,1,0
8671,3,16,0,0,5,0,14,0,0,0
8672,1,6,0,0,4,1,8,0,0,0
8673,1,7,0,0,4,1,4,0,0,0
8674,1,3,0,0,4,1,5,0,1,0
8675,0,14,0,1,6,0,8,0,0,0
8676,0,5,0,0,4,2,4,0,0,0
8677,0,7,0,0,6,2,7,0,0,0
8678,2,4,0,0,5,1,6,0,0,0
8679,0,5,0,0,7,2,5,0,0,0
8680,0,8,0,0,7,1,7,0,0,0
8681,0,3,0,0,5,0,13,0,1,0
8682,1,6,0,0,3,1,3,0,0,0
8683,1,15,0,3,6,0,11,0,0,0
8684,4,6,1,0,1,2,14,0,3,0
8685,1,12,0,0,4,0,5,0,0,0
8686,1,9,0,0,6,1,17,0,0,0
8687,0,5,2,0,3,2,7,0,3,0
8688,1,11,0,0,6,1,18,0,0,0
8689,0,5,0,0,4,2,7,0,0,0
8690,1,6,0,1,5,0,5,0,0,0
8691,2,10,0,0,3,1,14,0,0,0
8692,2,9,0,0,5,2,6,0,0,0
8693,0,4,2,0,3,0,11,0,1,0
8694,2,7,0,1,3,1,12,0,0,0
8695,2,14,0,0,4,1,15,0,0,0
8696,0,2,0,1,6,0,4,0,0,0
8697,2,9,0,0,7,0,10,0,1,0
8698,1,6,2,0,5,0,4,0,1,0
8699,0,15,0,0,3,0,9,0,2,0
8700,2,1,0,1,4,3,10,0,0,0
8701,0,10,0,0,7,0,3,0,0,0
8702,0,9,0,2,5,0,8,0,0,0
8703,2,8,0,0,5,2,11,0,1,0
8704,1,6,0,0,2,0,11,0,3,0
8705,3,5,0,0,3,2,4,0,1,0
8706,0,14,0,0,5,0,9,0,0,0
8707,5,15,0,0,3,0,18,0,1,0
8708,5,32,1,0,2,2,20,0,1,0
8709,1,10,0,0,3,1,10,0,0,0
8710,0,1,0,0,5,2,5,0,0,0
8711,4,12,0,1,4,0,14,0,1,0
8712,0,11,0,0,3,1,7,0,0,0
8713,4,11,0,0,5,0,15,0,1,0
8714,2,7,1,0,6,0,2,0,2,0
8715,0,14,0,1,6,4,9,0,0,0
8716,1,12,1,0,2,2,7,0,1,0
8717,0,17,0,0,6,1,8,0,0,0
8718,5,9,0,0,4,3,10,0,1,0
8719,2,8,0,0,5,0,7,0,0,0
8720,1,11,0,1,6,1,8,0,1,0
8721,0,6,0,0,4,1,5,0,0,0
8722,1,7,0,0,5,1,5,0,0,0
8723,1,12,0,0,6,1,17,0,0,0
8724,1,11,1,1,5,0,8,0,1,0
8725,2,9,0,2,7,0,10,0,0,0
